Plat,Plong,dis
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3667,-157.9667,0.0
21.3667,-157.9667,0.0
21.3667,-157.9667,0.0
21.3667,-157.9667,0.0
21.3667,-157.9667,0.0
21.3667,-157.9667,0.0
21.3667,-157.9667,0.0
21.3667,-157.9667,0.0
21.3667,-157.9667,0.0
21.3667,-157.9667,0.0
21.0,-157.9333,0.0
21.0,-157.9333,0.0
21.0,-157.9333,0.0
21.0,-157.9333,0.0
21.0,-157.9333,0.0
21.0,-157.9333,0.0
21.0,-157.9333,0.0
21.0,-157.9333,0.0
21.0,-157.9333,0.0
20.4,-156.5833,0.0
20.4,-156.5833,0.0
20.4,-156.5833,0.0
20.4,-156.5833,0.0
20.4,-156.5833,0.0
20.4,-156.5833,0.0
20.4,-156.5833,0.0
20.4,-156.5833,0.0
20.4,-156.5833,0.0
20.4,-156.5833,0.0
20.4,-156.5833,0.0
20.4,-156.5833,0.0
19.6167,-156.45,0.0
19.6167,-156.45,0.0
19.6167,-156.45,0.0
19.6167,-156.45,0.0
19.35,-156.3833,0.0
19.35,-156.3833,0.0
19.35,-156.3833,0.0
19.35,-156.3833,0.0
19.35,-156.3833,0.0
19.35,-156.3833,0.0
19.35,-156.3833,0.0
19.35,-156.3833,0.0
19.25,-156.1167,0.0
19.25,-156.1167,0.0
19.25,-156.1167,0.0
19.25,-156.1167,0.0
19.25,-156.1167,0.0
19.25,-156.1167,0.0
19.25,-156.1167,0.0
19.25,-156.1167,0.0
19.25,-156.1167,0.0
19.25,-156.1167,0.0
19.25,-156.1167,0.0
19.25,-156.1167,0.0
19.6667,-156.25,0.0
19.6667,-156.25,0.0
19.6667,-156.25,0.0
19.6667,-156.25,0.0
19.5,-156.2,0.0
19.5,-156.2,0.0
19.5,-156.2,0.0
19.5,-156.2,0.0
19.5,-156.2,0.0
19.5,-156.2,0.0
19.5,-156.2,0.0
19.5,-156.2,0.0
19.4,-156.1167,0.0
19.4,-156.1167,0.0
19.4,-156.1167,0.0
19.4,-156.1167,0.0
19.4,-156.1167,0.0
19.4,-156.1167,0.0
19.4,-156.1167,0.0
19.4,-156.1167,0.0
19.4,-156.1167,0.0
19.4,-156.1167,0.0
19.4,-156.1167,0.0
19.4,-156.1167,0.0
19.425,-156.3667,0.0
19.425,-156.3667,0.0
19.425,-156.3667,0.0
19.425,-156.3667,0.0
19.7167,-156.4833,0.0
19.7167,-156.4833,0.0
19.7167,-156.4833,0.0
19.7167,-156.4833,0.0
19.7167,-156.4833,0.0
19.7167,-156.4833,0.0
19.7167,-156.4833,0.0
19.7167,-156.4833,0.0
19.4,-156.3,0.0
19.4,-156.3,0.0
19.4,-156.3,0.0
19.4,-156.3,0.0
19.4,-156.3,0.0
19.4,-156.3,0.0
19.4,-156.3,0.0
19.4,-156.3,0.0
19.4,-156.3,0.0
19.4,-156.3,0.0
19.4,-156.3,0.0
19.4,-156.3,0.0
19.5333,-156.3167,0.0
19.5333,-156.3167,0.0
19.5333,-156.3167,0.0
19.5333,-156.3167,0.0
19.5333,-156.2167,0.0
19.5333,-156.2167,0.0
19.5333,-156.2167,0.0
19.5333,-156.2167,0.0
19.5333,-156.2167,0.0
19.5333,-156.2167,0.0
19.5333,-156.2167,0.0
19.5333,-156.2167,0.0
19.2667,-156.2167,0.0
19.2667,-156.2167,0.0
19.2667,-156.2167,0.0
19.2667,-156.2167,0.0
19.2667,-156.2167,0.0
19.2667,-156.2167,0.0
19.2667,-156.2167,0.0
19.2667,-156.2167,0.0
19.2667,-156.2167,0.0
19.2667,-156.2167,0.0
19.2667,-156.2167,0.0
19.2667,-156.2167,0.0
19.3333,-156.35,0.0
19.3333,-156.35,0.0
19.3333,-156.35,0.0
19.3333,-156.35,0.0
19.1167,-156.4167,0.0
19.1167,-156.4167,0.0
19.1167,-156.4167,0.0
19.1167,-156.4167,0.0
19.1167,-156.4167,0.0
19.1167,-156.4167,0.0
19.1167,-156.4167,0.0
19.1167,-156.4167,0.0
19.3167,-156.2167,0.0
19.3167,-156.2167,0.0
19.3167,-156.2167,0.0
19.3167,-156.2167,0.0
19.3167,-156.2167,0.0
19.3167,-156.2167,0.0
19.3167,-156.2167,0.0
19.3167,-156.2167,0.0
19.3167,-156.2167,0.0
19.3167,-156.2167,0.0
19.3167,-156.2167,0.0
19.3167,-156.2167,0.0
19.4417,-156.3667,0.0
19.4417,-156.3667,0.0
19.4417,-156.3667,0.0
19.4417,-156.3667,0.0
19.4,-156.35,0.0
19.4,-156.35,0.0
19.4,-156.35,0.0
19.4,-156.35,0.0
19.4,-156.35,0.0
19.4,-156.35,0.0
19.4,-156.35,0.0
19.4,-156.35,0.0
19.6833,-156.2,0.0
19.6833,-156.2,0.0
19.6833,-156.2,0.0
19.6833,-156.2,0.0
19.6833,-156.2,0.0
19.6833,-156.2,0.0
19.6833,-156.2,0.0
19.6833,-156.2,0.0
19.6833,-156.2,0.0
19.6833,-156.2,0.0
19.6833,-156.2,0.0
19.6833,-156.2,0.0
19.4833,-156.4333,0.0
19.4833,-156.4333,0.0
19.4833,-156.4333,0.0
19.4833,-156.4333,0.0
19.3667,-156.25,0.0
19.3667,-156.25,0.0
19.3667,-156.25,0.0
19.3667,-156.25,0.0
19.3667,-156.25,0.0
19.3667,-156.25,0.0
19.3667,-156.25,0.0
19.3667,-156.25,0.0
19.4667,-156.1333,0.0
19.4667,-156.1333,0.0
19.4667,-156.1333,0.0
19.4667,-156.1333,0.0
19.4667,-156.1333,0.0
19.4667,-156.1333,0.0
19.4667,-156.1333,0.0
19.4667,-156.1333,0.0
19.4667,-156.1333,0.0
19.4667,-156.1333,0.0
19.4667,-156.1333,0.0
19.4667,-156.1333,0.0
19.6333,-156.1167,0.0
19.6333,-156.1167,0.0
19.6333,-156.1167,0.0
19.6333,-156.1167,0.0
19.6333,-156.1167,0.0
19.6333,-156.1167,0.0
19.6333,-156.1167,0.0
19.6333,-156.1167,0.0
19.6333,-156.1167,0.0
19.6333,-156.1167,0.0
19.6333,-156.1167,0.0
19.6333,-156.1167,0.0
20.1333,-156.3667,0.0
20.1333,-156.3667,0.0
20.1333,-156.3667,0.0
20.1333,-156.3667,0.0
20.1333,-156.3667,0.0
20.1333,-156.3667,0.0
20.1333,-156.3667,0.0
20.1333,-156.3667,0.0
20.1333,-156.3667,0.0
20.1333,-156.3667,0.0
20.1333,-156.3667,0.0
20.1333,-156.3667,0.0
20.8667,-158.0833,0.0
20.8667,-158.0833,0.0
20.8667,-158.0833,0.0
20.8667,-158.0833,0.0
21.35,-157.9667,0.0
21.35,-157.9667,0.0
21.35,-157.9667,0.0
21.35,-157.9667,0.0
21.35,-157.9667,0.0
21.35,-157.9667,0.0
21.35,-157.9667,0.0
21.35,-157.9667,0.0
21.35,-157.9667,0.0
21.35,-157.9667,0.0
21.35,-157.9667,0.0
21.35,-157.9667,0.0
21.35,-157.9667,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.2,-157.9167,0.0
21.2,-157.9167,0.0
21.2,-157.9167,0.0
21.2,-157.9167,0.0
21.6167,-158.4667,0.0
21.6167,-158.4667,0.0
21.6167,-158.4667,0.0
21.6167,-158.4667,0.0
21.6167,-158.4667,0.0
21.6167,-158.4667,0.0
21.6167,-158.4667,0.0
21.6167,-158.4667,0.0
26.8833,-157.85,0.0
26.8833,-157.85,0.0
26.8833,-157.85,0.0
26.8833,-157.85,0.0
26.8833,-157.85,0.0
26.8833,-157.85,0.0
26.8833,-157.85,0.0
26.8833,-157.85,0.0
26.8833,-157.85,0.0
26.8833,-157.85,0.0
26.8833,-157.85,0.0
26.8833,-157.85,901.7479845499263
20.6833,-157.7,0.0
20.6833,-157.7,0.0
20.6833,-157.7,0.0
20.6833,-157.7,0.0
21.0,-157.9667,0.0
21.0,-157.9667,0.0
21.0,-157.9667,0.0
21.0,-157.9667,0.0
21.0,-157.9667,0.0
21.0,-157.9667,0.0
21.0,-157.9667,0.0
21.0,-157.9667,0.0
20.6667,-158.0,0.0
20.6667,-158.0,0.0
20.6667,-158.0,0.0
20.6667,-158.0,0.0
20.6667,-158.0,0.0
20.6667,-158.0,0.0
20.6667,-158.0,0.0
20.6667,-158.0,0.0
20.6667,-158.0,0.0
20.6667,-158.0,0.0
20.6667,-158.0,0.0
20.6667,-158.0,0.0
20.9167,-157.9333,0.0
20.9167,-157.9333,0.0
20.9167,-157.9333,0.0
20.9167,-157.9333,0.0
20.7333,-157.9833,0.0
20.7333,-157.9833,0.0
20.7333,-157.9833,0.0
20.7333,-157.9833,0.0
20.7333,-157.9833,0.0
20.7333,-157.9833,0.0
20.7333,-157.9833,0.0
20.7333,-157.9833,0.0
20.7333,-157.8833,0.0
20.7333,-157.8833,0.0
20.7333,-157.8833,0.0
20.7333,-157.8833,0.0
20.7333,-157.8833,0.0
20.7333,-157.8833,0.0
20.7333,-157.8833,0.0
20.7333,-157.8833,0.0
20.7333,-157.8833,0.0
20.7333,-157.8833,0.0
20.7333,-157.8833,0.0
20.7333,-157.8833,0.0
20.65,-157.7833,0.0
20.65,-157.7833,0.0
20.65,-157.7833,0.0
20.65,-157.7833,0.0
20.15,-157.9,0.0
20.15,-157.9,0.0
20.15,-157.9,0.0
20.15,-157.9,0.0
20.15,-157.9,0.0
20.15,-157.9,0.0
20.15,-157.9,0.0
20.15,-157.9,0.0
20.9,-157.9,0.0
20.9,-157.9,0.0
20.9,-157.9,0.0
20.9,-157.9,0.0
20.9,-157.9,0.0
20.9,-157.9,0.0
20.9,-157.9,0.0
20.9,-157.9,0.0
20.9,-157.9,0.0
20.9,-157.9,0.0
20.9,-157.9,0.0
20.9,-157.9,0.0
20.85,-157.9,0.0
20.85,-157.9,0.0
20.85,-157.9,0.0
20.85,-157.9,0.0
20.2,-157.9667,0.0
20.2,-157.9667,0.0
20.2,-157.9667,0.0
20.2,-157.9667,0.0
20.2,-157.9667,0.0
20.2,-157.9667,0.0
20.2,-157.9667,0.0
20.2,-157.9667,0.0
20.45,-157.7,0.0
20.45,-157.7,0.0
20.45,-157.7,0.0
20.45,-157.7,0.0
20.45,-157.7,0.0
20.45,-157.7,0.0
20.45,-157.7,0.0
20.45,-157.7,0.0
20.45,-157.7,0.0
20.45,-157.7,0.0
20.45,-157.7,0.0
20.45,-157.7,0.0
21.0833,-157.9667,0.0
21.0833,-157.9667,0.0
21.0833,-157.9667,0.0
21.0833,-157.9667,0.0
20.9333,-157.8833,0.0
20.9333,-157.8833,0.0
20.9333,-157.8833,0.0
20.9333,-157.8833,0.0
20.9333,-157.8833,0.0
20.9333,-157.8833,0.0
20.9333,-157.8833,0.0
20.9333,-157.8833,0.0
20.9167,-157.85,0.0
20.9167,-157.85,0.0
20.9167,-157.85,0.0
20.9167,-157.85,0.0
20.9167,-157.85,0.0
20.9167,-157.85,0.0
20.9167,-157.85,0.0
20.9167,-157.85,0.0
20.9167,-157.85,0.0
20.9167,-157.85,0.0
20.9167,-157.85,0.0
20.9167,-157.85,0.0
21.05,-157.95,0.0
21.05,-157.95,0.0
21.05,-157.95,0.0
21.05,-157.95,0.0
20.9167,-157.9833,0.0
20.9167,-157.9833,0.0
20.9167,-157.9833,0.0
20.9167,-157.9833,0.0
20.9167,-157.9833,0.0
20.9167,-157.9833,0.0
20.9167,-157.9833,0.0
20.9167,-157.9833,0.0
20.65,-157.6833,0.0
20.65,-157.6833,0.0
20.65,-157.6833,0.0
20.65,-157.6833,0.0
20.65,-157.6833,0.0
20.65,-157.6833,0.0
20.65,-157.6833,0.0
20.65,-157.6833,0.0
20.65,-157.6833,0.0
20.65,-157.6833,0.0
20.65,-157.6833,0.0
20.65,-157.6833,0.0
21.0167,-158.0,0.0
21.0167,-158.0,0.0
21.0167,-158.0,0.0
21.0167,-158.0,0.0
20.5333,-157.1667,0.0
20.5333,-157.1667,0.0
20.5333,-157.1667,0.0
20.5333,-157.1667,0.0
20.5333,-157.1667,0.0
20.5333,-157.1667,0.0
20.5333,-157.1667,0.0
20.5333,-157.1667,0.0
20.8,-157.6167,0.0
20.8,-157.6167,0.0
20.8,-157.6167,0.0
20.8,-157.6167,0.0
20.8,-157.6167,0.0
20.8,-157.6167,0.0
20.8,-157.6167,0.0
20.8,-157.6167,0.0
20.8,-157.6167,0.0
20.8,-157.6167,0.0
20.8,-157.6167,0.0
20.8,-157.6167,0.0
20.6667,-157.9667,0.0
20.6667,-157.9667,0.0
20.6667,-157.9667,0.0
20.6667,-157.9667,0.0
20.65,-157.8833,0.0
20.65,-157.8833,0.0
20.65,-157.8833,0.0
20.65,-157.8833,0.0
20.65,-157.8833,0.0
20.65,-157.8833,0.0
20.65,-157.8833,0.0
20.65,-157.8833,0.0
20.5833,-158.1667,0.0
20.5833,-158.1667,0.0
20.5833,-158.1667,0.0
20.5833,-158.1667,0.0
20.5833,-158.1667,0.0
20.5833,-158.1667,0.0
20.5833,-158.1667,0.0
20.5833,-158.1667,0.0
20.5833,-158.1667,0.0
20.5833,-158.1667,0.0
20.5833,-158.1667,0.0
20.5833,-158.1667,0.0
20.5833,-157.7,0.0
20.5833,-157.7,0.0
20.5833,-157.7,0.0
20.5833,-157.7,0.0
21.3333,-157.7,0.0
21.3333,-157.7,0.0
21.3333,-157.7,0.0
21.3333,-157.7,0.0
21.3333,-157.7,0.0
21.3333,-157.7,0.0
21.3333,-157.7,0.0
21.3333,-157.7,0.0
21.3333,-157.7,0.0
21.3333,-157.7,0.0
21.3333,-157.7,0.0
21.3333,-157.7,0.0
21.3333,-157.7,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
21.3618,-157.9491,0.0
